"","eventID","plotID","n"
"1318","MOAB.2019.17","MOAB_003",1
"1319","MOAB.2019.17","MOAB_006",1
"1320","MOAB.2019.17","MOAB_007",1
"1321","MOAB.2019.17","MOAB_009",1
"1322","MOAB.2019.21","MOAB_002",2
"1323","MOAB.2019.21","MOAB_003",4
"1324","MOAB.2019.21","MOAB_006",3
"1325","MOAB.2019.21","MOAB_007",1
"1326","MOAB.2019.21","MOAB_009",1
"1327","MOAB.2019.26","MOAB_003",1
"1328","MOAB.2019.26","MOAB_006",1
"1329","MOAB.2019.26","MOAB_007",3
"1330","MOAB.2019.30","MOAB_003",1
"1331","MOAB.2019.30","MOAB_006",2
"1332","MOAB.2019.30","MOAB_007",4
"1333","MOAB.2021.35","MOAB_003",1
"1334","MOAB.2021.35","MOAB_007",1
"1335","MOAB.2021.39","MOAB_003",5
"1336","MOAB.2022.17","MOAB_002",1
"1337","MOAB.2022.17","MOAB_003",5
"1338","MOAB.2022.17","MOAB_004",1
"1339","MOAB.2022.17","MOAB_006",15
"1340","MOAB.2022.17","MOAB_007",3
"1341","MOAB.2022.17","MOAB_009",3
"1342","MOAB.2022.21","MOAB_002",6
"1343","MOAB.2022.21","MOAB_003",9
"1344","MOAB.2022.21","MOAB_004",1
"1345","MOAB.2022.21","MOAB_006",7
"1346","MOAB.2022.21","MOAB_009",3
"1347","MOAB.2022.25","MOAB_002",3
"1348","MOAB.2022.25","MOAB_003",14
"1349","MOAB.2022.25","MOAB_004",7
"1350","MOAB.2022.25","MOAB_006",8
"1351","MOAB.2022.25","MOAB_007",14
"1352","MOAB.2022.25","MOAB_009",11
"1353","MOAB.2022.29","MOAB_002",2
"1354","MOAB.2022.29","MOAB_003",4
"1355","MOAB.2022.29","MOAB_004",2
"1356","MOAB.2022.29","MOAB_007",7
"1357","MOAB.2022.29","MOAB_009",2
"1358","NIWO.2015.25","NIWO_001",1
"1359","NIWO.2015.25","NIWO_002",21
"1360","NIWO.2015.25","NIWO_005",5
"1361","NIWO.2015.25","NIWO_007",9
"1362","NIWO.2015.25","NIWO_023",14
"1363","NIWO.2015.25","NIWO_025",4
"1364","NIWO.2015.29","NIWO_001",1
"1365","NIWO.2015.29","NIWO_002",13
"1366","NIWO.2015.29","NIWO_005",3
"1367","NIWO.2015.29","NIWO_007",9
"1368","NIWO.2015.29","NIWO_023",17
"1369","NIWO.2015.29","NIWO_025",7
"1370","NIWO.2015.34","NIWO_001",1
"1371","NIWO.2015.34","NIWO_002",10
"1372","NIWO.2015.34","NIWO_007",9
"1373","NIWO.2015.34","NIWO_023",26
"1374","NIWO.2015.34","NIWO_025",7
"1375","NIWO.2015.38","NIWO_001",4
"1376","NIWO.2015.38","NIWO_002",7
"1377","NIWO.2015.38","NIWO_005",1
"1378","NIWO.2015.38","NIWO_007",8
"1379","NIWO.2015.38","NIWO_023",27
"1380","NIWO.2015.38","NIWO_025",9
"1381","NIWO.2015.42","NIWO_002",5
"1382","NIWO.2015.42","NIWO_005",1
"1383","NIWO.2015.42","NIWO_007",10
"1384","NIWO.2015.42","NIWO_023",52
"1385","NIWO.2015.42","NIWO_025",15
"1386","NIWO.2016.27","NIWO_002",3
"1387","NIWO.2016.27","NIWO_007",1
"1388","NIWO.2016.27","NIWO_023",9
"1389","NIWO.2016.27","NIWO_025",6
"1390","NIWO.2016.31","NIWO_002",4
"1391","NIWO.2016.31","NIWO_007",2
"1392","NIWO.2016.31","NIWO_023",8
"1393","NIWO.2016.31","NIWO_025",4
"1394","NIWO.2016.35","NIWO_002",3
"1395","NIWO.2016.35","NIWO_007",3
"1396","NIWO.2016.35","NIWO_023",11
"1397","NIWO.2016.35","NIWO_025",6
"1398","NIWO.2017.26","NIWO_002",6
"1399","NIWO.2017.26","NIWO_007",1
"1400","NIWO.2017.26","NIWO_023",4
"1401","NIWO.2017.26","NIWO_025",2
"1402","NIWO.2017.29","NIWO_001",1
"1403","NIWO.2017.29","NIWO_002",7
"1404","NIWO.2017.29","NIWO_005",2
"1405","NIWO.2017.29","NIWO_007",5
"1406","NIWO.2017.29","NIWO_023",6
"1407","NIWO.2017.29","NIWO_025",2
"1408","NIWO.2017.38","NIWO_001",3
"1409","NIWO.2017.38","NIWO_007",7
"1410","NIWO.2017.38","NIWO_023",17
"1411","NIWO.2017.38","NIWO_025",10
"1412","NIWO.2018.24","NIWO_002",1
"1413","NIWO.2018.24","NIWO_023",1
"1414","NIWO.2018.24","NIWO_025",1
"1415","NIWO.2018.29","NIWO_001",1
"1416","NIWO.2018.29","NIWO_002",1
"1417","NIWO.2018.29","NIWO_023",3
"1418","NIWO.2018.29","NIWO_025",2
"1419","NIWO.2018.33","NIWO_001",1
"1420","NIWO.2018.33","NIWO_023",10
"1421","NIWO.2018.33","NIWO_025",3
"1422","NIWO.2019.23","NIWO_023",2
"1423","NIWO.2019.27","NIWO_002",3
"1424","NIWO.2019.27","NIWO_005",1
"1425","NIWO.2019.27","NIWO_007",1
"1426","NIWO.2019.27","NIWO_023",4
"1427","NIWO.2019.27","NIWO_025",3
"1428","NIWO.2019.31","NIWO_002",2
"1429","NIWO.2019.31","NIWO_005",1
"1430","NIWO.2019.31","NIWO_007",2
"1431","NIWO.2019.31","NIWO_023",5
"1432","NIWO.2019.31","NIWO_025",5
"1433","NIWO.2019.36","NIWO_002",1
"1434","NIWO.2019.36","NIWO_007",2
"1435","NIWO.2019.36","NIWO_023",11
"1436","NIWO.2019.36","NIWO_025",6
"1437","NIWO.2019.40","NIWO_023",2
"1438","NIWO.2020.26","NIWO_023",2
"1439","NIWO.2020.30","NIWO_002",20
"1440","NIWO.2020.30","NIWO_007",28
"1441","NIWO.2020.30","NIWO_023",27
"1442","NIWO.2020.30","NIWO_025",7
"1443","NIWO.2020.34","NIWO_001",10
"1444","NIWO.2020.34","NIWO_002",42
"1445","NIWO.2020.34","NIWO_007",23
"1446","NIWO.2020.34","NIWO_023",62
"1447","NIWO.2021.32","NIWO_023",3
"1448","NIWO.2021.32","NIWO_025",1
"1449","NIWO.2021.36","NIWO_001",1
"1450","NIWO.2021.36","NIWO_002",2
"1451","NIWO.2021.36","NIWO_023",14
"1452","NIWO.2021.36","NIWO_025",1
"1453","NIWO.2021.39","NIWO_001",2
"1454","NIWO.2021.39","NIWO_023",9
"1455","NIWO.2021.39","NIWO_025",1
"1456","NIWO.2022.23","NIWO_023",3
"1457","NIWO.2022.27","NIWO_001",5
"1458","NIWO.2022.27","NIWO_002",4
"1459","NIWO.2022.27","NIWO_007",4
"1460","NIWO.2022.27","NIWO_023",3
"1461","NIWO.2022.31","NIWO_001",3
"1462","NIWO.2022.31","NIWO_002",5
"1463","NIWO.2022.31","NIWO_005",4
"1464","NIWO.2022.31","NIWO_007",6
"1465","NIWO.2022.35","NIWO_001",1
"1466","NIWO.2022.35","NIWO_002",6
"1467","NIWO.2022.35","NIWO_007",2
"1468","NIWO.2022.35","NIWO_023",17
"1469","NIWO.2022.35","NIWO_025",5
"1470","NIWO.2022.39","NIWO_001",2
"1471","NIWO.2022.39","NIWO_002",1
"1472","NIWO.2022.39","NIWO_005",1
"1473","NIWO.2022.39","NIWO_023",39
"1474","NIWO.2022.39","NIWO_025",15
"1475","NOGP.2016.19","NOGP_002",11
"1476","NOGP.2016.19","NOGP_005",11
"1477","NOGP.2016.19","NOGP_010",2
"1478","NOGP.2016.19","NOGP_017",2
"1479","NOGP.2016.23","NOGP_002",14
"1480","NOGP.2016.23","NOGP_005",12
"1481","NOGP.2016.23","NOGP_010",1
"1482","NOGP.2016.23","NOGP_017",3
"1483","NOGP.2016.32","NOGP_002",7
"1484","NOGP.2016.32","NOGP_005",5
"1485","NOGP.2016.32","NOGP_007",2
"1486","NOGP.2016.32","NOGP_009",1
"1487","NOGP.2016.32","NOGP_010",1
"1488","NOGP.2016.32","NOGP_017",6
"1489","NOGP.2016.40","NOGP_002",14
"1490","NOGP.2016.40","NOGP_005",11
"1491","NOGP.2016.40","NOGP_007",5
"1492","NOGP.2016.40","NOGP_009",4
"1493","NOGP.2016.40","NOGP_010",1
"1494","NOGP.2016.40","NOGP_017",8
"1495","NOGP.2017.18","NOGP_005",1
"1496","NOGP.2017.18","NOGP_009",1
"1497","NOGP.2017.22","NOGP_005",4
"1498","NOGP.2017.22","NOGP_009",3
"1499","NOGP.2017.30","NOGP_002",2
"1500","NOGP.2017.30","NOGP_005",18
"1501","NOGP.2017.30","NOGP_009",3
"1502","NOGP.2017.39","NOGP_002",2
"1503","NOGP.2017.39","NOGP_005",26
"1504","NOGP.2017.39","NOGP_009",1
"1505","NOGP.2018.21","NOGP_005",4
"1506","NOGP.2018.21","NOGP_009",6
"1507","NOGP.2018.21","NOGP_017",1
"1508","NOGP.2018.25","NOGP_002",1
"1509","NOGP.2018.25","NOGP_005",7
"1510","NOGP.2018.25","NOGP_007",1
"1511","NOGP.2018.25","NOGP_009",7
"1512","NOGP.2018.25","NOGP_014",1
"1513","NOGP.2018.25","NOGP_017",5
"1514","NOGP.2018.29","NOGP_002",2
"1515","NOGP.2018.29","NOGP_005",20
"1516","NOGP.2018.29","NOGP_007",2
"1517","NOGP.2018.29","NOGP_009",7
"1518","NOGP.2018.29","NOGP_017",5
"1519","NOGP.2018.38","NOGP_002",2
"1520","NOGP.2018.38","NOGP_005",30
"1521","NOGP.2018.38","NOGP_009",6
"1522","NOGP.2018.38","NOGP_017",12
"1523","NOGP.2019.24","NOGP_002",2
"1524","NOGP.2019.24","NOGP_005",11
"1525","NOGP.2019.24","NOGP_009",2
"1526","NOGP.2019.24","NOGP_017",5
"1527","NOGP.2019.28","NOGP_002",1
"1528","NOGP.2019.28","NOGP_005",18
"1529","NOGP.2019.28","NOGP_007",1
"1530","NOGP.2019.28","NOGP_009",4
"1531","NOGP.2019.28","NOGP_014",1
"1532","NOGP.2019.28","NOGP_017",9
"1533","NOGP.2019.32","NOGP_002",3
"1534","NOGP.2019.32","NOGP_005",19
"1535","NOGP.2019.32","NOGP_007",1
"1536","NOGP.2019.32","NOGP_009",5
"1537","NOGP.2019.32","NOGP_017",10
"1538","NOGP.2019.36","NOGP_002",1
"1539","NOGP.2019.36","NOGP_005",34
"1540","NOGP.2019.36","NOGP_009",6
"1541","NOGP.2019.36","NOGP_014",2
"1542","NOGP.2019.36","NOGP_017",18
"1543","NOGP.2020.27","NOGP_002",1
"1544","NOGP.2020.27","NOGP_005",7
"1545","NOGP.2020.27","NOGP_009",2
"1546","NOGP.2020.27","NOGP_017",2
"1547","NOGP.2020.31","NOGP_002",6
"1548","NOGP.2020.31","NOGP_005",18
"1549","NOGP.2020.31","NOGP_009",3
"1550","NOGP.2020.31","NOGP_017",3
"1551","NOGP.2020.35","NOGP_005",1
"1552","NOGP.2020.35","NOGP_017",1
"1553","NOGP.2020.39","NOGP_005",1
"1554","NOGP.2020.39","NOGP_017",1
"1555","NOGP.2021.24","NOGP_002",1
"1556","NOGP.2021.24","NOGP_005",26
"1557","NOGP.2021.24","NOGP_009",1
"1558","NOGP.2021.24","NOGP_017",9
"1559","NOGP.2021.28","NOGP_002",6
"1560","NOGP.2021.28","NOGP_005",39
"1561","NOGP.2021.28","NOGP_009",5
"1562","NOGP.2021.28","NOGP_017",6
"1563","NOGP.2021.32","NOGP_002",10
"1564","NOGP.2021.32","NOGP_005",49
"1565","NOGP.2021.32","NOGP_009",5
"1566","NOGP.2021.32","NOGP_014",1
"1567","NOGP.2021.32","NOGP_017",13
"1568","NOGP.2021.37","NOGP_002",3
"1569","NOGP.2021.37","NOGP_005",54
"1570","NOGP.2021.37","NOGP_007",2
"1571","NOGP.2021.37","NOGP_009",2
"1572","NOGP.2021.37","NOGP_014",1
"1573","NOGP.2021.37","NOGP_017",7
"1574","NOGP.2022.23","NOGP_005",12
"1575","NOGP.2022.23","NOGP_009",5
"1576","NOGP.2022.23","NOGP_014",1
"1577","NOGP.2022.23","NOGP_017",13
"1578","NOGP.2022.26","NOGP_002",4
"1579","NOGP.2022.26","NOGP_005",30
"1580","NOGP.2022.26","NOGP_009",9
"1581","NOGP.2022.26","NOGP_014",3
"1582","NOGP.2022.26","NOGP_017",15
"1583","NOGP.2022.31","NOGP_002",11
"1584","NOGP.2022.31","NOGP_005",57
"1585","NOGP.2022.31","NOGP_014",4
"1586","NOGP.2022.31","NOGP_017",7
"1587","NOGP.2022.38","NOGP_002",5
"1588","NOGP.2022.38","NOGP_005",70
"1589","NOGP.2022.38","NOGP_017",1
"1590","OAES.2015.21","OAES_001",4
"1591","OAES.2015.21","OAES_002",9
"1592","OAES.2015.21","OAES_004",3
"1593","OAES.2015.21","OAES_007",2
"1594","OAES.2015.21","OAES_010",7
"1595","OAES.2015.21","OAES_029",7
"1596","OAES.2015.29","OAES_001",3
"1597","OAES.2015.29","OAES_002",1
"1598","OAES.2015.29","OAES_003",1
"1599","OAES.2015.29","OAES_010",10
"1600","OAES.2015.29","OAES_029",2
"1601","OAES.2015.38","OAES_001",5
"1602","OAES.2015.38","OAES_002",2
"1603","OAES.2015.38","OAES_003",2
"1604","OAES.2015.38","OAES_004",1
"1605","OAES.2015.38","OAES_010",3
"1606","OAES.2015.38","OAES_029",1
"1607","OAES.2015.42","OAES_001",9
"1608","OAES.2015.42","OAES_002",2
"1609","OAES.2015.42","OAES_003",3
"1610","OAES.2015.42","OAES_004",4
"1611","OAES.2015.42","OAES_010",8
"1612","OAES.2015.42","OAES_029",3
"1613","OAES.2016.19","OAES_001",14
"1614","OAES.2016.19","OAES_002",4
"1615","OAES.2016.19","OAES_003",7
"1616","OAES.2016.19","OAES_004",3
"1617","OAES.2016.19","OAES_010",4
"1618","OAES.2016.26","OAES_001",5
"1619","OAES.2016.26","OAES_003",5
"1620","OAES.2016.26","OAES_004",1
"1621","OAES.2016.26","OAES_010",3
"1622","OAES.2016.26","OAES_029",2
"1623","OAES.2016.35","OAES_001",6
"1624","OAES.2016.35","OAES_002",5
"1625","OAES.2016.35","OAES_003",2
"1626","OAES.2016.35","OAES_004",1
"1627","OAES.2016.35","OAES_010",8
"1628","OAES.2016.35","OAES_029",2
"1629","OAES.2016.39","OAES_001",7
"1630","OAES.2016.39","OAES_002",7
"1631","OAES.2016.39","OAES_003",4
"1632","OAES.2016.39","OAES_010",3
"1633","OAES.2016.39","OAES_029",1
"1634","OAES.2017.20","OAES_001",2
"1635","OAES.2017.20","OAES_002",4
"1636","OAES.2017.20","OAES_003",3
"1637","OAES.2017.20","OAES_004",2
"1638","OAES.2017.20","OAES_007",2
"1639","OAES.2017.29","OAES_001",3
"1640","OAES.2017.29","OAES_002",1
"1641","OAES.2017.29","OAES_003",1
"1642","OAES.2017.29","OAES_007",1
"1643","OAES.2017.37","OAES_001",3
"1644","OAES.2017.37","OAES_002",1
"1645","OAES.2017.37","OAES_003",1
"1646","OAES.2017.37","OAES_029",1
"1647","OAES.2017.41","OAES_002",1
"1648","OAES.2017.41","OAES_003",1
"1649","OAES.2018.19","OAES_001",4
"1650","OAES.2018.19","OAES_002",1
"1651","OAES.2018.19","OAES_003",1
"1652","OAES.2018.28","OAES_001",3
"1653","OAES.2018.28","OAES_003",1
"1654","OAES.2018.36","OAES_001",2
"1655","OAES.2018.40","OAES_001",2
"1656","OAES.2019.18","OAES_001",4
"1657","OAES.2019.18","OAES_003",1
"1658","OAES.2019.18","OAES_007",3
"1659","OAES.2019.27","OAES_001",4
"1660","OAES.2019.27","OAES_002",1
"1661","OAES.2019.27","OAES_007",1
"1662","OAES.2019.35","OAES_001",5
"1663","OAES.2019.35","OAES_002",1
"1664","OAES.2019.35","OAES_003",1
"1665","OAES.2019.35","OAES_004",1
"1666","OAES.2019.35","OAES_007",3
"1667","OAES.2019.39","OAES_001",5
"1668","OAES.2019.39","OAES_007",1
"1669","OAES.2019.39","OAES_029",1
"1670","OAES.2021.28","OAES_001",7
"1671","OAES.2021.28","OAES_002",3
"1672","OAES.2021.28","OAES_003",1
"1673","OAES.2021.28","OAES_007",1
"1674","OAES.2021.28","OAES_029",2
"1675","OAES.2021.35","OAES_001",3
"1676","OAES.2021.35","OAES_007",3
"1677","OAES.2021.39","OAES_001",1
"1678","OAES.2022.26","OAES_001",3
"1679","OAES.2022.26","OAES_002",2
"1680","OAES.2022.26","OAES_029",1
"1681","OAES.2022.34","OAES_001",7
"1682","OAES.2022.34","OAES_002",5
"1683","OAES.2022.34","OAES_029",1
"1684","OAES.2022.38","OAES_001",6
"1685","OAES.2022.38","OAES_002",4
"1686","OAES.2022.38","OAES_003",1
"1687","OAES.2022.38","OAES_029",1
"1688","ONAQ.2014.22","ONAQ_003",23
"1689","ONAQ.2014.22","ONAQ_004",10
"1690","ONAQ.2014.22","ONAQ_005",29
"1691","ONAQ.2014.22","ONAQ_008",1
"1692","ONAQ.2014.22","ONAQ_014",6
"1693","ONAQ.2014.22","ONAQ_015",24
"1694","ONAQ.2014.22","ONAQ_021",9
"1695","ONAQ.2014.26","ONAQ_003",22
"1696","ONAQ.2014.26","ONAQ_005",32
"1697","ONAQ.2014.26","ONAQ_021",5
"1698","ONAQ.2014.30","ONAQ_003",25
"1699","ONAQ.2014.30","ONAQ_004",8
"1700","ONAQ.2014.30","ONAQ_014",11
"1701","ONAQ.2014.30","ONAQ_015",16
"1702","ONAQ.2014.30","ONAQ_017",5
"1703","ONAQ.2014.30","ONAQ_021",3
"1704","ONAQ.2014.34","ONAQ_005",47
"1705","ONAQ.2014.34","ONAQ_021",15
"1706","ONAQ.2014.38","ONAQ_014",20
"1707","ONAQ.2014.38","ONAQ_015",24
"1708","ONAQ.2014.38","ONAQ_021",19
"1709","ONAQ.2014.40","ONAQ_003",12
"1710","ONAQ.2014.40","ONAQ_005",22
"1711","ONAQ.2014.40","ONAQ_017",11
"1712","ONAQ.2014.42","ONAQ_003",16
"1713","ONAQ.2014.42","ONAQ_005",23
"1714","ONAQ.2014.42","ONAQ_014",18
"1715","ONAQ.2014.42","ONAQ_015",58
"1716","ONAQ.2014.42","ONAQ_017",6
"1717","ONAQ.2014.42","ONAQ_021",5
"1718","ONAQ.2015.25","ONAQ_003",22
"1719","ONAQ.2015.25","ONAQ_004",1
"1720","ONAQ.2015.25","ONAQ_005",37
"1721","ONAQ.2015.25","ONAQ_014",6
"1722","ONAQ.2015.25","ONAQ_015",12
"1723","ONAQ.2015.29","ONAQ_003",26
"1724","ONAQ.2015.29","ONAQ_004",4
"1725","ONAQ.2015.29","ONAQ_005",44
"1726","ONAQ.2015.29","ONAQ_014",11
"1727","ONAQ.2015.29","ONAQ_015",12
"1728","ONAQ.2015.33","ONAQ_004",7
"1729","ONAQ.2015.33","ONAQ_005",25
"1730","ONAQ.2015.33","ONAQ_015",29
"1731","ONAQ.2015.33","ONAQ_019",5
"1732","ONAQ.2015.33","ONAQ_020",19
"1733","ONAQ.2015.33","ONAQ_023",10
"1734","ONAQ.2015.37","ONAQ_003",26
"1735","ONAQ.2015.37","ONAQ_004",8
"1736","ONAQ.2015.37","ONAQ_005",15
"1737","ONAQ.2015.37","ONAQ_019",16
"1738","ONAQ.2015.37","ONAQ_020",16
"1739","ONAQ.2015.37","ONAQ_023",21
"1740","ONAQ.2015.42","ONAQ_003",25
"1741","ONAQ.2015.42","ONAQ_004",6
"1742","ONAQ.2015.42","ONAQ_005",9
"1743","ONAQ.2015.42","ONAQ_019",29
"1744","ONAQ.2015.42","ONAQ_020",27
"1745","ONAQ.2016.19","ONAQ_003",14
"1746","ONAQ.2016.19","ONAQ_004",2
"1747","ONAQ.2016.19","ONAQ_005",10
"1748","ONAQ.2016.19","ONAQ_020",11
"1749","ONAQ.2016.19","ONAQ_023",3
"1750","ONAQ.2016.23","ONAQ_003",8
"1751","ONAQ.2016.23","ONAQ_004",4
"1752","ONAQ.2016.23","ONAQ_005",10
"1753","ONAQ.2016.23","ONAQ_019",8
"1754","ONAQ.2016.23","ONAQ_020",4
"1755","ONAQ.2016.23","ONAQ_023",1
"1756","ONAQ.2016.27","ONAQ_003",11
"1757","ONAQ.2016.27","ONAQ_004",5
"1758","ONAQ.2016.27","ONAQ_005",6
"1759","ONAQ.2016.27","ONAQ_019",10
"1760","ONAQ.2016.27","ONAQ_020",8
"1761","ONAQ.2016.27","ONAQ_023",2
"1762","ONAQ.2016.31","ONAQ_003",14
"1763","ONAQ.2016.31","ONAQ_004",4
"1764","ONAQ.2016.31","ONAQ_005",5
"1765","ONAQ.2016.31","ONAQ_019",7
"1766","ONAQ.2016.31","ONAQ_020",8
"1767","ONAQ.2016.31","ONAQ_023",2
"1768","ONAQ.2016.40","ONAQ_003",10
"1769","ONAQ.2016.40","ONAQ_004",6
"1770","ONAQ.2016.40","ONAQ_005",4
"1771","ONAQ.2016.40","ONAQ_019",5
"1772","ONAQ.2016.40","ONAQ_020",8
"1773","ONAQ.2016.40","ONAQ_023",5
"1774","ONAQ.2016.43","ONAQ_003",11
"1775","ONAQ.2016.43","ONAQ_004",10
"1776","ONAQ.2016.43","ONAQ_005",7
"1777","ONAQ.2016.43","ONAQ_019",10
"1778","ONAQ.2016.43","ONAQ_020",10
"1779","ONAQ.2016.43","ONAQ_023",6
"1780","ONAQ.2017.18","ONAQ_003",5
"1781","ONAQ.2017.18","ONAQ_004",2
"1782","ONAQ.2017.18","ONAQ_005",7
"1783","ONAQ.2017.18","ONAQ_019",2
"1784","ONAQ.2017.18","ONAQ_020",6
"1785","ONAQ.2017.21","ONAQ_003",4
"1786","ONAQ.2017.21","ONAQ_005",1
"1787","ONAQ.2017.21","ONAQ_019",1
"1788","ONAQ.2017.25","ONAQ_003",4
"1789","ONAQ.2017.25","ONAQ_004",1
"1790","ONAQ.2017.25","ONAQ_019",3
"1791","ONAQ.2017.25","ONAQ_020",1
"1792","ONAQ.2017.30","ONAQ_003",1
"1793","ONAQ.2017.30","ONAQ_004",2
"1794","ONAQ.2017.30","ONAQ_005",3
"1795","ONAQ.2017.30","ONAQ_019",1
"1796","ONAQ.2017.30","ONAQ_020",3
"1797","ONAQ.2017.34","ONAQ_003",3
"1798","ONAQ.2017.34","ONAQ_004",2
"1799","ONAQ.2017.34","ONAQ_019",2
"1800","ONAQ.2017.34","ONAQ_020",1
"1801","ONAQ.2017.38","ONAQ_003",7
"1802","ONAQ.2017.38","ONAQ_004",5
"1803","ONAQ.2017.38","ONAQ_005",5
"1804","ONAQ.2017.38","ONAQ_019",2
"1805","ONAQ.2017.38","ONAQ_020",8
"1806","ONAQ.2017.38","ONAQ_023",1
"1807","ONAQ.2018.20","ONAQ_003",1
"1808","ONAQ.2018.20","ONAQ_004",2
"1809","ONAQ.2018.20","ONAQ_005",2
"1810","ONAQ.2018.20","ONAQ_019",4
"1811","ONAQ.2018.20","ONAQ_020",2
"1812","ONAQ.2018.24","ONAQ_004",3
"1813","ONAQ.2018.24","ONAQ_005",1
"1814","ONAQ.2018.24","ONAQ_019",4
"1815","ONAQ.2018.24","ONAQ_020",2
"1816","ONAQ.2018.24","ONAQ_023",1
"1817","ONAQ.2018.28","ONAQ_004",3
"1818","ONAQ.2018.28","ONAQ_005",2
"1819","ONAQ.2018.28","ONAQ_019",1
"1820","ONAQ.2018.28","ONAQ_020",2
"1821","ONAQ.2018.33","ONAQ_004",1
"1822","ONAQ.2018.33","ONAQ_005",1
"1823","ONAQ.2018.33","ONAQ_019",1
"1824","ONAQ.2018.37","ONAQ_003",2
"1825","ONAQ.2018.37","ONAQ_004",2
"1826","ONAQ.2018.37","ONAQ_005",2
"1827","ONAQ.2018.37","ONAQ_019",1
"1828","ONAQ.2018.37","ONAQ_020",3
"1829","ONAQ.2019.18","ONAQ_004",3
"1830","ONAQ.2019.18","ONAQ_005",1
"1831","ONAQ.2019.18","ONAQ_019",1
"1832","ONAQ.2019.18","ONAQ_020",3
"1833","ONAQ.2019.18","ONAQ_023",4
"1834","ONAQ.2019.22","ONAQ_003",3
"1835","ONAQ.2019.22","ONAQ_004",2
"1836","ONAQ.2019.22","ONAQ_005",1
"1837","ONAQ.2019.22","ONAQ_019",3
"1838","ONAQ.2019.22","ONAQ_020",2
"1839","ONAQ.2019.27","ONAQ_004",3
"1840","ONAQ.2019.27","ONAQ_005",1
"1841","ONAQ.2019.27","ONAQ_019",1
"1842","ONAQ.2019.31","ONAQ_003",2
"1843","ONAQ.2019.31","ONAQ_004",3
"1844","ONAQ.2019.31","ONAQ_005",1
"1845","ONAQ.2019.31","ONAQ_019",4
"1846","ONAQ.2019.31","ONAQ_020",1
"1847","ONAQ.2019.35","ONAQ_004",4
"1848","ONAQ.2019.35","ONAQ_005",1
"1849","ONAQ.2019.35","ONAQ_019",5
"1850","ONAQ.2019.39","ONAQ_003",1
"1851","ONAQ.2019.39","ONAQ_004",7
"1852","ONAQ.2019.39","ONAQ_005",2
"1853","ONAQ.2019.39","ONAQ_019",8
"1854","ONAQ.2019.39","ONAQ_020",4
"1855","ONAQ.2019.39","ONAQ_023",1
"1856","ONAQ.2021.36","ONAQ_003",1
"1857","ONAQ.2021.36","ONAQ_004",1
"1858","ONAQ.2021.36","ONAQ_005",2
"1859","ONAQ.2021.36","ONAQ_019",1
"1860","ONAQ.2021.36","ONAQ_020",1
"1861","ONAQ.2021.40","ONAQ_003",18
"1862","ONAQ.2021.40","ONAQ_004",2
"1863","ONAQ.2021.40","ONAQ_005",16
"1864","ONAQ.2021.40","ONAQ_019",3
"1865","ONAQ.2021.40","ONAQ_020",22
"1866","ONAQ.2021.40","ONAQ_023",1
"1867","ONAQ.2022.18","ONAQ_003",15
"1868","ONAQ.2022.18","ONAQ_005",8
"1869","ONAQ.2022.18","ONAQ_020",4
"1870","ONAQ.2022.22","ONAQ_003",2
"1871","ONAQ.2022.26","ONAQ_003",22
"1872","ONAQ.2022.26","ONAQ_004",5
"1873","ONAQ.2022.26","ONAQ_005",9
"1874","ONAQ.2022.26","ONAQ_020",11
"1875","ONAQ.2022.26","ONAQ_023",5
"1876","ONAQ.2022.30","ONAQ_003",18
"1877","ONAQ.2022.30","ONAQ_004",10
"1878","ONAQ.2022.30","ONAQ_005",16
"1879","ONAQ.2022.30","ONAQ_020",9
"1880","ONAQ.2022.30","ONAQ_023",2
"1881","ONAQ.2022.34","ONAQ_003",11
"1882","ONAQ.2022.34","ONAQ_005",23
"1883","ONAQ.2022.34","ONAQ_020",11
"1884","ORNL.2014.22","ORNL_027",1
"1885","ORNL.2014.30","ORNL_002",1
"1886","ORNL.2015.16","ORNL_001",2
"1887","ORNL.2015.16","ORNL_002",1
"1888","ORNL.2015.16","ORNL_003",2
"1889","ORNL.2015.16","ORNL_007",1
"1890","ORNL.2015.16","ORNL_027",3
"1891","ORNL.2015.20","ORNL_001",3
"1892","ORNL.2015.20","ORNL_002",2
"1893","ORNL.2015.20","ORNL_003",7
"1894","ORNL.2015.20","ORNL_027",3
"1895","ORNL.2015.25","ORNL_001",3
"1896","ORNL.2015.25","ORNL_002",5
"1897","ORNL.2015.25","ORNL_003",5
"1898","ORNL.2015.25","ORNL_007",3
"1899","ORNL.2015.25","ORNL_027",3
"1900","ORNL.2015.30","ORNL_001",3
"1901","ORNL.2015.30","ORNL_002",3
"1902","ORNL.2015.30","ORNL_003",1
"1903","ORNL.2015.30","ORNL_007",3
"1904","ORNL.2015.30","ORNL_027",1
"1905","ORNL.2015.33","ORNL_001",2
"1906","ORNL.2015.33","ORNL_002",4
"1907","ORNL.2015.33","ORNL_003",1
"1908","ORNL.2015.33","ORNL_007",3
"1909","ORNL.2015.33","ORNL_027",1
"1910","ORNL.2015.37","ORNL_001",1
"1911","ORNL.2015.37","ORNL_002",3
"1912","ORNL.2015.37","ORNL_003",3
"1913","ORNL.2015.37","ORNL_007",3
"1914","ORNL.2015.37","ORNL_027",1
"1915","ORNL.2016.14","ORNL_001",2
"1916","ORNL.2016.14","ORNL_002",3
